geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
3901,-23.57822996,-46.51295583,sao paulo,SP
3904,-23.57820785,-46.51850284,sao paulo,SP
3905,-23.57982406,-46.51489218,são paulo,SP
3906,-23.58118938,-46.51135808,sao paulo,SP
3907,-23.58735899,-46.50788455,sao paulo,SP
3908,-23.58251936,-46.50719417,sao paulo,SP
3909,-23.58478957,-46.51127583,sao paulo,SP
3910,-23.58488075,-46.5155884,sao paulo,SP
3911,-23.58202351,-46.51928863,sao paulo,SP
3912,-23.58258718,-46.52229628,sao paulo,SP
3916,-23.58843786,-46.51144074,sao paulo,SP
3917,-23.58638336,-46.52109254,sao paulo,SP
3918,-23.59210769,-46.51977944,são paulo,SP
3919,-23.59318933,-46.52352468,sao paulo,SP
3920,-23.59773045,-46.52652368,sao paulo,SP
3921,-23.58937993,-46.516604,sao paulo,SP
3922,-23.59506186,-46.51627799,sao paulo,SP
3923,-23.59195428,-46.51100158,sao paulo,SP
3924,-23.59129763,-46.50534004,sao paulo,SP
3925,-23.60599544,-46.53492338,sao paulo,SP
3926,-23.59921192,-46.50172221,sao paulo,SP
3927,-23.60285393,-46.49870518,são paulo,SP
3928,-23.60559733,-46.50215174,são paulo,SP
3929,-23.60551443,-46.49030091,sao paulo,SP
3930,-23.58063481,-46.49765134,sao paulo,SP
3931,-23.5815629,-46.49480257,sao paulo,SP
3932,-23.58263362,-46.50103632,sao paulo,SP
3933,-23.58493742,-46.49867324,sao paulo,SP
3934,-23.59002347,-46.50212794,sao paulo,SP
3935,-23.58794031,-46.50330658,sao paulo,SP
3936,-23.59028633,-46.49645798,sao paulo,SP
3937,-23.58600256,-46.49963763,são paulo,SP
3938,-23.59534595,-46.5039899,sao paulo,SP
3939,-23.5943979,-46.5031013,sao paulo,SP
3940,-23.59276362,-46.50006376,sao paulo,SP
3941,-23.59581863,-46.49848235,sao paulo,SP
3942,-23.59439207,-46.49711225,são paulo,SP
3943,-23.59779635,-46.49453365,sao paulo,SP
3944,-23.60201559,-46.49375541,são paulo,SP
3945,-23.59776303,-46.49076262,sao paulo,SP
3946,-23.59652395,-46.49028557,sao paulo,SP
3947,-23.59080723,-46.49323179,sao paulo,SP
3948,-23.59087177,-46.49184354,sao paulo,SP
3949,-23.59974552,-46.48425022,sao paulo,SP
3950,-23.59422142,-46.47996365,sao paulo,SP
3951,-23.58654972,-46.48869426,sao paulo,SP
3952,-23.58961998,-46.48305282,sao paulo,SP
3953,-23.59341347,-46.48221685,sao paulo,SP
3958,-23.59631703,-46.48553656,sao paulo,SP
3959,-23.59671659,-46.48373879,sao paulo,SP
3960,-23.59680688,-46.48213361,sao paulo,SP
3961,-23.60182871,-46.48434983,são paulo,SP
3962,-23.60567392,-46.48151262,sao paulo,SP
3963,-23.60952604,-46.4801637,sao paulo,SP
3964,-23.60423669,-46.47556975,sao paulo,SP
3965,-23.6018762,-46.47704708,sao paulo,SP
3966,-23.59793761,-46.47739831,sao paulo,SP
3967,-23.6027047,-46.47395753,sao paulo,SP
3968,-23.60270429,-46.47248338,sao paulo,SP
3969,-23.60817752,-46.48975784,sao paulo,SP
3970,-23.6140882,-46.47940179,sao paulo,SP
3971,-23.60561565,-46.48921338,são paulo,SP
3972,-23.61603746,-46.48179843,sao paulo,SP
3973,-23.62015763,-46.48117587,sao paulo,SP
3974,-23.61647892,-46.48434703,sao paulo,SP
3975,-23.60733666,-46.51330007,sao paulo,SP
3976,-23.61206754,-46.49758166,são paulo,SP
3977,-23.61604042,-46.4979634,são paulo,SP
3978,-23.62102018,-46.50454461,sao paulo,SP
3979,-23.61721451,-46.50859405,sao paulo,SP
3980,-23.61613589,-46.51277665,são paulo,SP
3981,-23.61344321,-46.51647466,sao paulo,SP
3982,-23.61153819,-46.51254574,sao paulo,SP
3983,-23.60982937,-46.50825171,sao paulo,SP
3984,-23.60692325,-46.5123863,sao paulo,SP
3985,-23.60619589,-46.51679801,sao paulo,SP
3986,-23.60881479,-46.52159212,sao paulo,SP
3987,-23.60327098,-46.51103445,sao paulo,SP
3988,-23.60186988,-46.5141229,sao paulo,SP
3989,-23.61233147,-46.48391762,sao paulo,SP
4001,-23.57293948,-46.65111478,sao paulo,SP
4002,-23.5714504,-46.64798146,sao paulo,SP
4003,-23.57361114,-46.64695541,sao paulo,SP
4004,-23.573757,-46.64628032,sao paulo,SP
4005,-23.57627418,-46.64871017,sao paulo,SP
4006,-23.57703197,-46.64702162,sao paulo,SP
4007,-23.57923602,-46.65382977,sao paulo,SP
4008,-23.58063151,-46.65187237,são paulo,SP
4009,-23.58911876,-46.63631367,sao paulo,SP
4010,-23.58493185,-46.63749186,sao paulo,SP
4011,-23.57951699,-46.64408093,sao paulo,SP
4012,-23.58295246,-46.6465581,sao paulo,SP
4013,-23.57831524,-46.64249418,sao paulo,SP
4014,-23.58444931,-46.64330255,sao paulo,SP
4015,-23.58652132,-46.64377391,sao paulo,SP
4016,-23.58820999,-46.64362845,sao paulo,SP
4017,-23.58815054,-46.63798243,sao paulo,SP
4018,-23.58683111,-46.64178788,sao paulo,SP
4019,-23.59028498,-46.64586547,sao paulo,SP
4020,-23.59343121,-46.63918871,sao paulo,SP
4021,-23.59318456,-46.64315858,sao paulo,SP
4022,-23.59413536,-46.64576084,sao paulo,SP
4023,-23.59289601,-46.64219106,sao paulo,SP
4024,-23.60038899,-46.64450573,são paulo,SP
4025,-23.59836128,-46.64643662,sao paulo,SP
4026,-23.59917301,-46.64802916,sao paulo,SP
4027,-23.60006396,-46.65286118,sao paulo,SP
4028,-23.60487446,-46.6635145,sao paulo,SP
4029,-23.60132014,-46.65993835,sao paulo,SP
4030,-23.59300735,-46.6559142,sao paulo,SP
4031,-23.5941683,-46.65866096,sao paulo,SP
4032,-23.59548054,-46.6591584,sao paulo,SP
4035,-23.59512562,-46.63657924,sao paulo,SP
4036,-23.59719512,-46.63666638,sao paulo,SP
4037,-23.59560804,-46.64327184,sao paulo,SP
4038,-23.59697435,-46.64449151,sao paulo,SP
4039,-23.59779372,-46.64392305,sao paulo,SP
4040,-23.59958281,-46.6378382,sao paulo,SP
4041,-23.60142668,-46.64483388,sao paulo,SP
4042,-23.6027357,-46.64395672,sao paulo,SP
4043,-23.60611667,-46.64294962,sao paulo,SP
4044,-23.60060918,-46.63978355,sao paulo,SP
4045,-23.6186662,-46.63958287,sao paulo,SP
4046,-23.61836033,-46.64027975,sao paulo,SP
4047,-23.60966316,-46.64267882,sao paulo,SP
4048,-23.7027935,-46.63646606,são paulo,SP
4049,-23.60654373,-46.6396278,sao paulo,SP
4050,-23.60630175,-46.6448659,sao paulo,SP
4051,-23.60825161,-46.64384591,sao paulo,SP
4052,-23.61074446,-46.64021903,sao paulo,SP
4053,-23.61431704,-46.64310978,sao paulo,SP
4054,-23.61629991,-46.64217626,sao paulo,SP
4055,-23.61912534,-46.64131605,sao paulo,SP
4057,-23.6091205,-46.64693405,são paulo,SP
4058,-23.61027923,-46.64822333,sao paulo,SP
4059,-23.61609553,-46.64521572,sao paulo,SP
4060,-23.61094657,-46.64895661,sao paulo,SP
4061,-23.61537503,-46.64828096,sao paulo,SP
4062,-23.6198207,-46.64772383,sao paulo,SP
4063,-23.61344817,-46.65035745,sao paulo,SP
4064,-23.6187658,-46.64940227,sao paulo,SP
4065,-23.62200961,-46.64914945,sao paulo,SP
4066,-23.61379844,-46.65163601,sao paulo,SP
4067,-23.61511122,-46.65210264,sao paulo,SP
4068,-23.62070269,-46.6475338,sao paulo,SP
4069,-23.62333616,-46.64304083,sao paulo,SP
4070,-23.62733219,-46.64607657,são paulo,SP
4071,-23.6244115,-46.65232759,sao paulo,SP
4072,-23.62409575,-46.65243189,sao paulo,SP
4074,-23.60854858,-46.65461694,sao paulo,SP
4075,-23.60279915,-46.65802357,sao paulo,SP
4076,-23.60654202,-46.65701373,sao paulo,SP
4077,-23.6074236,-46.6575802,sao paulo,SP
4078,-23.60618374,-46.65931171,são paulo,SP
4079,-23.60861207,-46.65874371,sao paulo,SP
4080,-23.6085272,-46.66120071,são paulo,SP
4081,-23.60997335,-46.66218954,sao paulo,SP
4082,-23.61277416,-46.66041492,são paulo,SP
4083,-23.61292013,-46.66202771,sao paulo,SP
4084,-23.61487247,-46.66128105,sao paulo,SP
4085,-23.61479235,-46.66248559,sao paulo,SP
4086,-23.61063973,-46.6602783,sao paulo,SP
4087,-23.60943002,-46.66050227,sao paulo,SP
4088,-23.60590592,-46.66127658,sao paulo,SP
4089,-23.60727718,-46.66109337,sao paulo,SP
4090,-23.60900124,-46.66118914,sao paulo,SP
4094,-23.58636363,-46.65447876,sao paulo,SP
4097,-23.58122867,-46.65839819,sao paulo,SP
4101,-23.58560675,-46.63379475,são paulo,SP
4102,-23.5898474,-46.63261381,sao paulo,SP
4103,-23.57474995,-46.63691427,sao paulo,SP
4104,-23.57608922,-46.6387307,são paulo,SP
4105,-23.57775179,-46.63659064,sao paulo,SP
4106,-23.58145083,-46.63502921,sao paulo,SP
4107,-23.57995725,-46.63420288,sao paulo,SP
4108,-23.57833096,-46.63030796,sao paulo,SP
4109,-23.57612852,-46.63177672,sao paulo,SP
4110,-23.58469373,-46.63358591,sao paulo,SP
4111,-23.58639254,-46.63229226,sao paulo,SP
4112,-23.58518494,-46.62895173,sao paulo,SP
4113,-23.5851182,-46.62575393,sao paulo,SP
4114,-23.58630918,-46.62381698,sao paulo,SP
4115,-23.58982156,-46.62447166,sao paulo,SP
4116,-23.59251095,-46.62549344,sao paulo,SP
4117,-23.58937784,-46.63039697,sao paulo,SP
4118,-23.59499093,-46.62861823,sao paulo,SP
4119,-23.59680395,-46.6346218,são paulo,SP
4120,-23.59567639,-46.63110974,sao paulo,SP
4121,-23.59966002,-46.62528784,sao paulo,SP
4122,-23.60270543,-46.62176815,sao paulo,SP
4123,-23.61042212,-46.62659437,sao paulo,SP
4124,-23.59752757,-46.61958476,são paulo,SP
4125,-23.60056167,-46.619094,sao paulo,SP
4126,-23.59857912,-46.63080143,são paulo,SP
4127,-23.6016402,-46.62995639,sao paulo,SP
4128,-23.6021272,-46.63292581,sao paulo,SP
4129,-23.6029428,-46.6229835,sao paulo,SP
4130,-23.60497215,-46.62000603,sao paulo,SP
4131,-23.60634365,-46.61793727,sao paulo,SP
4132,-23.61659769,-46.61848523,sao paulo,SP
4133,-23.62173806,-46.61838377,sao paulo,SP
4134,-23.60682155,-46.62265554,sao paulo,SP
4135,-23.60928275,-46.62849469,são paulo,SP
4136,-23.61055269,-46.62543313,sao paulo,SP
4137,-23.6092717,-46.6185541,sao paulo,SP
4138,-23.61087408,-46.63445113,sao paulo,SP
4139,-23.60585052,-46.63410663,sao paulo,SP
4140,-23.60641961,-46.63123905,sao paulo,SP
4141,-23.61005699,-46.63325835,sao paulo,SP
4142,-23.6118927,-46.63060942,sao paulo,SP
4143,-23.61502659,-46.63498469,sao paulo,SP
4144,-23.61911965,-46.6388926,sao paulo,SP
4145,-23.61656895,-46.63246064,sao paulo,SP
4146,-23.61705553,-46.62905586,sao paulo,SP
4147,-23.62041106,-46.63064651,são paulo,SP
4148,-23.61461657,-46.62276541,sao paulo,SP
4149,-23.61675446,-46.6226862,sao paulo,SP
4150,-23.62057159,-46.62231245,são paulo,SP
4151,-23.62132966,-46.62530856,sao paulo,SP
4152,-23.62463172,-46.62452124,sao paulo,SP
4153,-23.62697682,-46.62443008,sao paulo,SP
4154,-23.62844167,-46.62202395,sao paulo,SP
4155,-23.63264398,-46.6261567,sao paulo,SP
4156,-23.63176572,-46.62313404,sao paulo,SP
4157,-23.63184962,-46.61894313,são paulo,SP
4158,-23.62356907,-46.61831019,sao paulo,SP
4159,-23.62286081,-46.61142177,sao paulo,SP
4160,-23.62547546,-46.61200044,sao paulo,SP
4161,-23.6298426,-46.61562291,são paulo,SP
4162,-23.62688411,-46.60666686,são paulo,SP
4163,-23.62984375,-46.6132212,sao paulo,SP
4164,-23.6275343,-46.60829071,sao paulo,SP
4165,-23.62622482,-46.60620054,sao paulo,SP
4166,-23.64266841,-46.6066638,sao paulo,SP
4167,-23.63374631,-46.61435675,sao paulo,SP
4168,-23.63416691,-46.6122979,sao paulo,SP
4169,-23.65316293,-46.61499811,sao paulo,SP
4170,-23.63495576,-46.61293663,sao paulo,SP
4171,-23.6368746,-46.61290175,sao paulo,SP
4173,-23.63822732,-46.6101961,sao paulo,SP
4174,-23.63380561,-46.60741939,são paulo,SP
4176,-23.63514412,-46.60361073,sao paulo,SP
4177,-23.64222659,-46.60775727,sao paulo,SP
4180,-23.63500526,-46.59911605,sao paulo,SP
4181,-23.6384589,-46.59990354,sao paulo,SP
4182,-23.64169991,-46.59873101,sao paulo,SP
4183,-23.64299861,-46.59673592,são paulo,SP
4184,-23.64880859,-46.59983106,sao paulo,SP
4185,-23.64741331,-46.59254161,sao paulo,SP
4186,-23.64705656,-46.59444187,sao paulo,SP
4187,-23.64854569,-46.59486991,sao paulo,SP
4190,-23.65157314,-46.60268183,sao paulo,SP
4191,-23.64573053,-46.60429289,sao paulo,SP
4193,-23.64889344,-46.60849492,são paulo,SP
4194,-23.65372323,-46.61037831,sao paulo,SP
4195,-23.65724199,-46.61283084,sao paulo,SP
4201,-23.57480057,-46.60588988,sao paulo,SP
4202,-23.57761696,-46.60499463,sao paulo,SP
4203,-23.59062688,-46.60661224,sao paulo,SP
4204,-23.58553033,-46.6072926,sao paulo,SP
4205,-23.58089258,-46.60589818,são paulo,SP
4206,-23.5846785,-46.60437593,sao paulo,SP
4207,-23.58734433,-46.60324253,sao paulo,SP
4208,-23.59277555,-46.60119064,são paulo,SP
4209,-23.58616507,-46.60113477,sao paulo,SP
4210,-23.58524091,-46.60415502,são paulo,SP
4211,-23.59233862,-46.60651735,sao paulo,SP
4212,-23.59046003,-46.60499859,sao paulo,SP
4213,-23.59250412,-46.60240268,sao paulo,SP
4214,-23.59458884,-46.59939811,sao paulo,SP
4215,-23.59564102,-46.60115627,são paulo,SP
4216,-23.59669192,-46.60051742,são paulo,SP
4217,-23.59923218,-46.59764016,sao paulo,SP
4218,-23.6061451,-46.6014947,sao paulo,SP
4220,-23.59713456,-46.58726638,são paulo,SP
4221,-23.59409566,-46.59465553,sao paulo,SP
4222,-23.59851914,-46.5889764,sao paulo,SP
4223,-23.59927443,-46.59001697,sao paulo,SP
4224,-23.59729275,-46.59415515,sao paulo,SP
4225,-23.60243333,-46.58976226,sao paulo,SP
4229,-23.60629658,-46.59298349,sao paulo,SP
4230,-23.60545857,-46.59200608,sao paulo,SP
4231,-23.60608994,-46.59597535,sao paulo,SP
4232,-23.6133295,-46.59493038,sao paulo,SP
4233,-23.54984387,-46.55791079,sao paulo,SP
4235,-23.61301965,-46.59179479,sao paulo,SP
4236,-23.60716276,-46.58878887,sao paulo,SP
4239,-23.62329422,-46.58301882,sao paulo,SP
4240,-23.62022074,-46.5855235,sao paulo,SP
4241,-23.62310026,-46.58847769,sao paulo,SP
4242,-23.62634036,-46.58868894,são paulo,SP
4243,-23.62580726,-46.58637623,sao paulo,SP
4244,-23.62908781,-46.58759158,sao paulo,SP
4246,-23.62193184,-46.59871351,sao paulo,SP
4247,-23.62144654,-46.59840784,sao paulo,SP
4248,-23.61273445,-46.59813418,sao paulo,SP
4249,-23.61634858,-46.59888838,sao paulo,SP
4250,-23.62042239,-46.59886567,sao paulo,SP
4251,-23.62577001,-46.59703637,sao paulo,SP
4252,-23.61360399,-46.59800714,sao paulo,SP
4253,-23.61706689,-46.59652931,sao paulo,SP
4254,-23.6186271,-46.5942628,sao paulo,SP
4255,-23.62360098,-46.59315292,sao paulo,SP
4256,-23.62957142,-46.59150672,sao paulo,SP
4257,-23.63345386,-46.59040601,sao paulo,SP
4258,-23.634781,-46.58848973,sao paulo,SP
4260,-23.58313854,-46.61493278,são paulo,SP
4261,-23.58273492,-46.61206211,sao paulo,SP
4262,-23.59888513,-46.60964961,sao paulo,SP
4263,-23.58459686,-46.61053786,sao paulo,SP
4264,-23.58487859,-46.61406873,sao paulo,SP
4265,-23.5873536,-46.61525834,são paulo,SP
4266,-23.59009411,-46.6099021,sao paulo,SP
4267,-23.59883291,-46.60985248,sao paulo,SP
4268,-23.59513767,-46.60857285,sao paulo,SP
4269,-23.59835056,-46.61245523,sao paulo,SP
4270,-23.59145919,-46.61394649,sao paulo,SP
4271,-23.58930459,-46.6169605,sao paulo,SP
4272,-23.60537882,-46.6138792,sao paulo,SP
4273,-23.60747265,-46.61169912,sao paulo,SP
4274,-23.59115413,-46.61714578,sao paulo,SP
4275,-23.59383917,-46.61645867,sao paulo,SP
4276,-23.60131701,-46.61400637,são paulo,SP
4277,-23.60131025,-46.61215188,sao paulo,SP
4278,-23.60185598,-46.60890963,sao paulo,SP
4279,-23.60072893,-46.6053826,sao paulo,SP
4280,-23.60535072,-46.60696251,sao paulo,SP
4281,-23.60621312,-46.6091717,sao paulo,SP
4282,-23.60757559,-46.6110403,sao paulo,SP
4283,-23.60933071,-46.60442789,sao paulo,SP
4284,-23.6078819,-46.60194104,sao paulo,SP
4285,-23.61317968,-46.60311236,sao paulo,SP
4286,-23.61324786,-46.6033332,sao paulo,SP
4287,-23.60760433,-46.60584958,sao paulo,SP
4288,-23.61056581,-46.61237821,sao paulo,SP
4289,-23.60811497,-46.61562813,sao paulo,SP
4290,-23.613636,-46.61171342,sao paulo,SP
4291,-23.61728693,-46.61295462,sao paulo,SP
4292,-23.61706918,-46.61171689,sao paulo,SP
4293,-23.62139048,-46.61597395,sao paulo,SP
4294,-23.62063374,-46.60637376,são paulo,SP
4295,-23.62197926,-46.60466784,sao paulo,SP
4296,-23.62119789,-46.60394747,sao paulo,SP
4297,-23.62806645,-46.60230241,sao paulo,SP
4298,-23.62723473,-46.60027753,sao paulo,SP
4301,-23.62477552,-46.63352225,sao paulo,SP
4302,-23.62197508,-46.63678952,sao paulo,SP
4303,-23.62409841,-46.63751916,sao paulo,SP
4304,-23.62706445,-46.63665167,sao paulo,SP
4305,-23.62852893,-46.63546921,sao paulo,SP
4306,-23.63124778,-46.63667644,sao paulo,SP
4307,-23.62367947,-46.63685007,sao paulo,SP
4308,-23.6446927,-46.63956725,sao paulo,SP
4309,-23.64255394,-46.64108915,são paulo,SP
4310,-23.63246781,-46.64041103,sao paulo,SP
4311,-23.63321069,-46.6382767,sao paulo,SP
4312,-23.63243066,-46.63091929,sao paulo,SP
4313,-23.63728349,-46.63800501,sao paulo,SP
4314,-23.63578602,-46.63551611,sao paulo,SP
4315,-23.63573543,-46.62867117,são paulo,SP
4316,-23.63921625,-46.63526997,são paulo,SP
4317,-23.6417467,-46.63282615,são paulo,SP
4318,-23.64484448,-46.63654602,são paulo,SP
4319,-23.6474043,-46.63657001,sao paulo,SP
4320,-23.64882856,-46.63625758,sao paulo,SP
4321,-23.64725985,-46.6438926,sao paulo,SP
4323,-23.6537414,-46.63944436,sao paulo,SP
4324,-23.65438921,-46.63711084,são paulo,SP
4325,-23.66274711,-46.63647705,sao paulo,SP
4326,-23.65743719,-46.63536673,sao paulo,SP
4327,-23.66300962,-46.6329218,sao paulo,SP
4328,-23.66466566,-46.63589451,sao paulo,SP
4330,-23.65595818,-46.64681658,são paulo,SP
4331,-23.65774562,-46.64909761,sao paulo,SP
4332,-23.65912476,-46.64907258,sao paulo,SP
4333,-23.66112031,-46.64460462,sao paulo,SP
4334,-23.65726369,-46.6388033,são paulo,SP
4335,-23.66345401,-46.6397992,sao paulo,SP
4336,-23.66530412,-46.64447858,sao paulo,SP
4337,-23.66493769,-46.64716726,sao paulo,SP
4338,-23.66981671,-46.64608305,sao paulo,SP
4339,-23.66745622,-46.64104519,sao paulo,SP
4340,-23.66785059,-46.64043432,sao paulo,SP
4342,-23.63520932,-46.65058315,são paulo,SP
4343,-23.63547629,-46.64593347,sao paulo,SP
4344,-23.63705125,-46.64894162,sao paulo,SP
4345,-23.6402978,-46.64352748,sao paulo,SP
4346,-23.64056082,-46.65306654,sao paulo,SP
4347,-23.64258691,-46.64797406,sao paulo,SP
4348,-23.64502318,-46.6502445,sao paulo,SP
4349,-23.64872124,-46.64675573,são paulo,SP
4350,-23.64492639,-46.65282996,sao paulo,SP
4351,-23.64556172,-46.65428267,são paulo,SP
4355,-23.63374699,-46.65775276,são paulo,SP
4356,-23.63670147,-46.65943215,sao paulo,SP
4357,-23.63603622,-46.65471602,sao paulo,SP
4358,-23.639705,-46.65688642,sao paulo,SP
4359,-23.63995471,-46.6545028,sao paulo,SP
4360,-23.64003626,-46.66328464,sao paulo,SP
4361,-23.64352702,-46.66280936,sao paulo,SP
4362,-23.64534786,-46.66896312,sao paulo,SP
4363,-23.64650468,-46.66622568,sao paulo,SP
4364,-23.65022806,-46.67081336,sao paulo,SP
4365,-23.67161635,-46.64862369,sao paulo,SP
4366,-23.67356631,-46.64687768,sao paulo,SP
4367,-23.65145841,-46.66726499,são paulo,SP
4368,-23.6544421,-46.66622806,sao paulo,SP
4369,-23.65490382,-46.6631455,são paulo,SP
4370,-23.64903841,-46.66156191,sao paulo,SP
4371,-23.64834707,-46.65839596,sao paulo,SP
4372,-23.64854416,-46.6571585,sao paulo,SP
4373,-23.65226318,-46.65753254,são paulo,SP
4374,-23.65193705,-46.6564163,sao paulo,SP
4375,-23.65454341,-46.6572152,são paulo,SP
4376,-23.65332485,-46.65594054,sao paulo,SP
4377,-23.65394213,-46.6518179,sao paulo,SP
4378,-23.64963227,-46.66066471,sao paulo,SP
4379,-23.65672635,-46.65649781,sao paulo,SP
4381,-23.6554579,-46.66610432,sao paulo,SP
4382,-23.65806591,-46.66374296,sao paulo,SP
4383,-23.65869286,-46.66049409,sao paulo,SP
4384,-23.66032922,-46.65986532,sao paulo,SP
4385,-23.66476518,-46.657096,são paulo,SP
4386,-23.66356706,-46.65517373,sao paulo,SP
4387,-23.66301326,-46.65103534,sao paulo,SP
4401,-23.66692952,-46.66490985,sao paulo,SP
4402,-23.66689153,-46.66276157,sao paulo,SP
4403,-23.67054392,-46.66105568,sao paulo,SP
4404,-23.66906404,-46.6582398,sao paulo,SP
4405,-23.67345539,-46.65646298,sao paulo,SP
4406,-23.6705537,-46.65419674,sao paulo,SP
4407,-23.67125473,-46.65130555,sao paulo,SP
4408,-23.67369607,-46.65057311,sao paulo,SP
4409,-23.67643781,-46.65133304,sao paulo,SP
4410,-23.68023857,-46.64864011,sao paulo,SP
4411,-23.67802832,-46.64439528,sao paulo,SP
4412,-23.67505922,-46.64554024,sao paulo,SP
4413,-23.67058024,-46.6380934,sao paulo,SP
4414,-23.66807807,-46.63864016,sao paulo,SP
4415,-23.67394859,-46.63675212,sao paulo,SP
4416,-23.67696082,-46.63848809,sao paulo,SP
4417,-23.67980203,-46.63413635,sao paulo,SP
4419,-23.6824649,-46.64106599,sao paulo,SP
4421,-23.69022793,-46.63953173,sao paulo,SP
4423,-23.68618746,-46.63443964,sao paulo,SP
4424,-23.68736615,-46.64044939,sao paulo,SP
4425,-23.68133205,-46.6439072,sao paulo,SP
4426,-23.68160395,-46.64478621,sao paulo,SP
4427,-23.68052524,-46.65285152,sao paulo,SP
4428,-23.6804635,-46.6549242,sao paulo,SP
4429,-23.67920402,-46.66141474,são paulo,SP
4430,-23.68104693,-46.64315747,sao paulo,SP
4431,-23.68821308,-46.65518357,são paulo,SP
4432,-23.68279506,-46.66096269,sao paulo,SP
4433,-23.68140503,-46.65688689,sao paulo,SP
4434,-23.68313767,-46.66679869,sao paulo,SP
4436,-23.67100694,-46.67257818,sao paulo,SP
4437,-23.67044943,-46.67588495,sao paulo,SP
4438,-23.67656985,-46.6698969,sao paulo,SP
4439,-23.67958172,-46.66798262,sao paulo,SP
4444,-23.68881186,-46.68796318,sao paulo,SP
4445,-23.6831997,-46.68526592,sao paulo,SP
4446,-23.68697156,-46.68426827,sao paulo,SP
4447,-23.68934953,-46.67905904,sao paulo,SP
4448,-23.75089809,-46.70457605,sao paulo,SP
4455,-23.68039649,-46.6792267,sao paulo,SP
4456,-23.68573252,-46.67796463,sao paulo,SP
4457,-23.68974453,-46.67558612,são paulo,SP
4458,-23.68831217,-46.67290292,sao paulo,SP
4459,-23.69298728,-46.67221439,sao paulo,SP
4460,-23.69165112,-46.67424573,sao paulo,SP
4461,-23.69118301,-46.67958429,sao paulo,SP
4462,-23.69452611,-46.66553702,sao paulo,SP
4463,-23.69516541,-46.66204202,sao paulo,SP
4464,-23.69732723,-46.65788329,são paulo,SP
4466,-23.68447913,-46.64680606,são paulo,SP
4467,-23.6863721,-46.64835972,sao paulo,SP
4468,-23.69142823,-46.66450459,sao paulo,SP
4469,-23.69261188,-46.66813035,sao paulo,SP
4470,-23.71224002,-46.65429233,sao paulo,SP
4472,-23.64623509,-46.5847403,sao paulo,SP
4473,-23.70177578,-46.65125779,são paulo,SP
4474,-23.6875506,-46.63711488,sao paulo,SP
4475,-23.70099889,-46.63498701,sao paulo,SP
4476,-23.70723033,-46.6249275,sao paulo,SP
